App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
FluffyCraft puzzles,com.gameccino.FluffyCraft,Puzzle,3.3,188,"50,000+",50000,67153,True,0,USD,24M,4.0.3 and up,Running Pixel - crafting games,http://www.runningpixel.com,info@runningpixel.com,"Sep 15, 2011","Sep 20, 2016",Everyone,http://fbapps.runningpixel.com/games/privacy.html,True,False,False,2021-06-15 20:22:55
AOM ( Attack Of Monkey ),org.droidfoot.aom,Adventure,0.0,0,10+,10,14,True,0,USD,9.3M,4.0 and up,Informatika UNS Surakarta,http://if.mipa.uns.ac.id/if/,uns.informatika@gmail.com,"Apr 14, 2016","Apr 13, 2015",Everyone,,False,False,False,2021-06-15 20:22:56
WOC 2019,com.bcbsks.woc,Business,0.0,0,50+,50,53,True,0,USD,21M,4.1 and up,EventKaddy,,techsupport@eventkaddy.com,"Jun 16, 2019","Jun 17, 2019",Everyone,https://eventkaddy.com/privacy-policy,False,False,False,2021-06-15 20:22:56
V BTS - Ringtones Free,com.ringringx.vbtspopmusic,Music & Audio,4.6,111,"10,000+",10000,13033,True,0,USD,18M,4.0 and up,Media For Android,https://ringringxstore.blogspot.com,Ngatung5146@gmail.com,"Oct 31, 2019","Oct 31, 2019",Everyone,https://ringringxstore.blogspot.com/2019/10/chinh-sach-bao-mat-ung-dung-v-bts.html,True,False,False,2021-06-15 20:22:56
VERMA TUTORIAL,co.shield.mktbi,Education,4.9,265,"1,000+",1000,1343,True,0,USD,38M,4.2 and up,Education Shield Media,,support@classplus.co,"May 6, 2020","Jun 10, 2021",Everyone,https://bit.ly/2YDTip0,True,False,False,2021-06-15 20:22:56
Kwibee Sports,fr.kwibee.sports,Lifestyle,0.0,0,10+,10,24,True,0,USD,5.7M,4.4 and up,SARL Ozytis,https://sports.kwibee.com/,contact@kwibee.com,"May 28, 2019","Jun 18, 2020",Everyone,https://sports.kwibee.com/home/legal,True,False,False,2021-06-15 20:22:56
HR3 Verkehr Radio App DE Kostenlos Online Germany,com.appaso.hr3verkehrradio,Music & Audio,0.0,0,10+,10,13,True,0,USD,6.9M,5.0 and up,"AppAso - Music & Audio - Video, Football & Soccer",,nulove07127@gmail.com,"May 24, 2019","May 25, 2019",Teen,https://appmobappsandroid.blogspot.com/2017/06/politicas-privacidad-apps-google-play.html,True,False,False,2021-06-15 20:22:56
Huuge Spins - Daily Huuge Free Chips,com.sunrisertech.huuge.spins.new,Tools,4.2,79,"1,000+",1000,1024,True,0,USD,12M,5.0 and up,Breezetech apps,,breezetechapps@gmail.com,"Nov 11, 2020","Mar 18, 2021",Everyone,,True,False,False,2021-06-15 20:22:56
تعليم الالوان,kids.learning.colors,Educational,0.0,0,500+,500,626,True,0,USD,16M,5.0 and up,ATFALI,,fatiha.monox@gmail.com,"Apr 2, 2018","Mar 15, 2020",Everyone,https://docs.google.com/document/d/1A1y6wO0LSaZvygFSzzN_H1LUCx3mtfUUyZ1eFPHUxaA/edit?usp=sharing,True,False,False,2021-06-15 20:22:56
Oakwood Church MI,io.pushpay.oakwoodchurch,Lifestyle,0.0,0,100+,100,132,True,0,USD,64M,5.0 and up,Oakwood Church,http://www.oakwoodchurch.org,apps@oakwoodchurch.org,"Feb 9, 2019","Apr 30, 2021",Everyone,https://pushpay.com/legal-center/privacy/,False,False,False,2021-06-15 20:22:56
MINI Connected,de.mini.connected,Travel & Local,3.4,2672,"100,000+",100000,127261,True,0,USD,55M,6.0 and up,BMW GROUP,http://www.bmwgroup.com,bmw.mobility@bmwgroup.com,,"Mar 18, 2021",Everyone,https://btclegaldocumentcheckeu.bmwgroup.com/api/legaldocumentcheck/viewlatestdocument/connected_pp/mini/ios/row?locale=EN-EU,False,False,False,2021-06-15 20:22:56
Клініка Святого Миколая,ksm.medportal,Tools,2.6,14,"1,000+",1000,1146,True,0,USD,15M,5.1 and up,"ТОВ ""Багатопрофільна Клініка Святого Миколая""",https://ksm-clinic.com.ua/,y.scherbyna@ksm-clinic.com.ua,"Mar 3, 2020","May 27, 2021",Everyone,,False,False,False,2021-06-15 20:22:56
Har Har Mahadev,com.harharmahadev.conflutech,Personalization,0.0,0,"1,000+",1000,2489,True,0,USD,8.7M,4.1 and up,Conflutech,http://rahuldogra.in,conflutech@gmail.com,"Nov 19, 2019","Nov 19, 2019",Everyone,http://conflutech.com/cft/privacy-policy-har-har-mahadev-app/,True,False,False,2021-06-15 20:22:56
BiblioFirma,com.biblioeteca.bibliofirma,Books & Reference,4.8,5,100+,100,240,True,0,USD,5.6M,4.0.3 and up,BiblioEteca Technologies,http://www.biblioeteca.com,biblioeteca@gmail.com,"Dec 3, 2013","May 04, 2015",Everyone,,False,False,False,2021-06-15 20:22:56
Dragon Raja Guide Walkthrough – Tips and Tricks,com.psychoedu.dragon.raja.guide.walkthrough.tipsandtricks,Books & Reference,0.0,0,10+,10,46,True,0,USD,16M,4.4 and up,Psycho Edu,,psychoedu01@gmail.com,"Feb 28, 2021","Apr 22, 2021",Everyone,,True,False,False,2021-06-15 20:22:56
WaStickerApps AOT Anime Stickers,com.wastickerapps.aot.anime.stickers,Communication,3.2,9,"1,000+",1000,2526,True,0,USD,2.7M,4.1 and up,Umi Dev,https://umidevdeveloper.blogspot.com/ads.txt,rifkiachma7800@gmail.com,"Jan 26, 2021","Jan 26, 2021",Everyone,https://umidevdeveloper.blogspot.com/2019/08/umi-dev-developer-privacy.html,True,False,False,2021-06-15 20:22:56
Mobiles News - Phone Review,com.gn.droidnews,Tools,4.5,26,"1,000+",1000,2593,True,0,USD,3.1M,6.0 and up,Simply DroidApps,https://g7e09e2c7.app-ads-txt.com,saquer0716@gmail.com,"Sep 1, 2015","Oct 19, 2019",Everyone,,True,False,False,2021-06-15 20:22:57
Altec Bluetooth Earphones,aromatherapy.saiyi.cn.freedom,Music & Audio,2.8,58,"10,000+",10000,19422,True,0,USD,1.7M,4.0.3 and up,"Sakar International, Inc.",http://www.sakar.com,support@sakar.com,"May 13, 2016","May 13, 2016",Everyone,,False,False,False,2021-06-15 20:22:57
Class 9th Science Term-1 Hindi Medium,com.biomagzine.jaikalki.sci9thhindisa1,Education,4.3,187,"50,000+",50000,93055,True,0,USD,25M,4.0.3 and up,Sanjeev Mehta,https://1goalfreeeducation4all.com,freetutionclasses@gmail.com,"Aug 11, 2017","Sep 22, 2019",Everyone,http://crackiitjeeaipmt.blogspot.com/p/privacy-policy-sanjeev-mehta-built_55.html,True,False,False,2021-06-15 20:22:57
ImplikaTraining,com.lern.swini.implikatraining,Education,4.9,16,"1,000+",1000,1483,True,0,USD,3.3M,6.0 and up,Swimedia Apps,,michael.schwingshackl@rolmail.net,,"Apr 30, 2019",Everyone,,False,False,False,2021-06-15 20:22:57
Throwing Things,com.mecksoft.ThT,Art & Design,0.0,0,50+,50,82,True,0,USD,22M,7.0 and up,cafebici,,christian.westerlund@gmail.com,"Dec 7, 2017","Dec 14, 2017",Everyone,,True,False,False,2021-06-15 20:22:57
Oklahoma City Radio Stations,com.leanapps.OklahomaCityRadioStations,Music & Audio,0.0,0,5+,5,8,True,0,USD,7.9M,4.4 and up,leanapps,https://leanappss.blogspot.com/,yaranhcabrera@gmail.com,"Jun 4, 2020","Aug 28, 2020",Mature 17+,http://appsmoment.net/google/Oklahoma%20City%20Radio%20Stations.html,True,False,False,2021-06-15 20:22:57
complete guitar chord chart offline,com.complete.guitar.chord.chart.offline,Music & Audio,3.7,37,"10,000+",10000,12968,True,0,USD,8.0M,4.1 and up,aljihad inc,http://aljihadinc.com,oweelwel12@gmail.com,"Jun 6, 2018","Oct 04, 2018",Everyone,https://docs.google.com/document/d/e/2PACX-1vRHaJd6byt5Nv6jIB-0Sk2SfP4Q1PxylpHpncbz3LiqOlKMq1rhFOwaJUun_Hp_a2fA9l2468GfhXGV/pub,True,False,False,2021-06-15 20:22:57
Logika Citas Medicas,com.vinicioerazojarrin.logikamedicos,Medical,0.0,0,5+,5,8,True,0,USD,4.8M,4.0 and up,MEGA DIGITAL,https://logikacreativa.com/soft_medico_v2/ingreso,vinicioerazojarrin@gmail.com,"Feb 22, 2020","Feb 23, 2020",Everyone,https://logikacreativa.com/soft_medico_v2,False,False,False,2021-06-15 20:22:57
Poverty Cure Summit,com.swapcard.apps.android.povertycure,Business,0.0,0,100+,100,261,True,0,XXX,85M,5.0 and up,Swapcard,https://www.acton.org/node/9467,mudasir@swapcard.com,"Nov 13, 2020","Nov 13, 2020",Teen,https://www.swapcard.com/privacy-policy/,False,False,False,2021-06-15 20:22:57
The Graduate Salon,com.phorest.thegraduatesalon,Lifestyle,0.0,0,1+,1,2,True,0,USD,38M,5.0 and up,Phorest,,deploy@phorest.com,"Apr 5, 2019","Oct 21, 2020",Everyone,https://zanadoo.me/pages/privacy,False,False,False,2021-06-15 20:22:57
Vegas Pool Sharks Lite,com.resetgame.vegaspool,Sports,4.1,6497,"1,000,000+",1000000,1496574,True,0,USD,1.6M,1.0 and up,RESETgame,http://www.resetgame.com,support@resetgame.com,,"Nov 08, 2017",Everyone,http://www.resetgame.com/privacy,True,False,False,2021-06-15 20:22:57
فارس عباد قرأن كامل وبدون نت,com.devcarlos.fares,Music & Audio,4.3,7,"1,000+",1000,1187,True,0,USD,88M,2.3.3 and up,Devcarlos,http://www.dirasatt12.blogspot.com,bostaniy10@gmail.com,"Oct 2, 2018","Oct 22, 2019",Everyone,https://sites.google.com/view/devcarlos/privacy-policy-devcarlos,True,False,False,2021-06-15 20:22:57
Jouster,com.kubicgames.jouster,Arcade,4.3,6,50+,50,55,True,0,USD,44M,4.1 and up,Kubic Games,,Kubicgamesdev@gmail.com,"Feb 10, 2016","Sep 18, 2017",Everyone,,True,False,False,2021-06-15 20:22:57
Reamaze,com.reamaze.farstar,Productivity,3.4,28,"1,000+",1000,3392,True,0,USD,1.6M,4.4 and up,Lantirn Incorporated,http://www.reamaze.com,support@reamaze.com,"Jan 3, 2017","Aug 20, 2020",Everyone,https://www.reamaze.com/privacy,False,False,False,2021-06-15 20:22:57
ÜÇ EL,tr.com.ucel.mobil,Shopping,0.0,0,100+,100,264,True,0,USD,15M,4.4 and up,Ticimax,http://www.ucel.com.tr,info@ucel.com.tr,"Mar 15, 2019","Mar 15, 2019",Everyone,https://www.ucel.com.tr/hakkimizda,False,False,False,2021-06-15 20:22:57
The Messiah,com.greenrobot.messiah,Role Playing,0.0,0,100+,100,480,True,0,USD,8.6M,4.2 and up,GreenRobot LLC,https://greenrobot.com,info+themessiahandroid@greenrobot.com,"Aug 6, 2017","Feb 16, 2021",Mature 17+,https://greenrobot.com/privacy,True,True,False,2021-06-15 20:22:57
DJ IRI BILANG BOS REMIX FULL BASS,com.daffa08_dj_iribilangbos_remix_fullbass,Music & Audio,4.3,505,"10,000+",10000,40711,True,0,USD,73M,4.1 and up,daffa08,http://daffa08.my.id,paniandrean08@gmail.com,"Aug 11, 2020","Jan 24, 2021",Everyone,https://docs.google.com/document/d/1f6GVeMDlDetVQvyXa4QDM7DYsC1Va83HHyDHzD4dcdU/edit#,True,False,False,2021-06-15 20:22:58
SalesUp Standard,geso.best.standard,Business,0.0,0,500+,500,511,True,0,USD,52M,4.4 and up,Geso,https://geso.us/,gesodev@gmail.com,"Dec 10, 2019","Jan 14, 2021",Everyone,https://geso.us/,False,False,False,2021-06-15 20:22:58
HarineTaxi,com.cockatoo.harinetaxi,Maps & Navigation,4.5,73,"1,000+",1000,1415,True,0,USD,6.2M,4.2 and up,Cockatoo Infotech,http://www.harinetaxi.com,cockatooinfotech@gmail.com,"Dec 22, 2018","Sep 17, 2020",Everyone,http://harinetaxi.com/privacypolicy,False,False,False,2021-06-15 20:22:58
HMPS,mobile.appsPQRwfrANV,Business,0.0,0,100+,100,119,True,0,USD,51M,7.0 and up,Forum for Healthcare Strategists,http://www.healthcarestrategy.com,dneiman@healthcarestrategy.com,"Apr 23, 2019","Aug 08, 2020",Everyone,https://www.healthcarestrategy.com/privacy/,True,False,False,2021-06-15 20:22:58
ASISA,com.asisa,Health & Fitness,3.5,3135,"100,000+",100000,437690,True,0,USD,8.8M,5.0 and up,ASISA S.A.,http://www.asisa.es,appstore@asisa.es,"Nov 13, 2012","May 07, 2021",Everyone,https://www.asisa.es/Politica-de-proteccion-de-datos,False,False,False,2021-06-15 20:22:58
Belajar Bisnis dan Manajemen,com.AspasiaApps.BelajarBisnisDanManajemen,Books & Reference,4.6,15,"1,000+",1000,3627,True,0,USD,5.7M,5.0 and up,Aspasia Apps,https://aspasia-apps.blogspot.com/ ,myfalentine2324@gmail.com,"Jan 26, 2020","Oct 18, 2020",Everyone,https://aspasia-apps.blogspot.com/p/privacy-policy.html,True,False,False,2021-06-15 20:22:58
Joule,jouleindex.qd.com.joule,Social,5.0,8,100+,100,399,True,0,USD,8.2M,5.1 and up,JOULE Foundation,,laiwh.2000@gmail.com,"Dec 12, 2018","Nov 12, 2019",Teen,https://www.jouleindex.com/privacy-policy.html,False,False,False,2021-06-15 20:22:58
Bay Street Seafood,com.chownow.baystreetseafood,Food & Drink,0.0,0,10+,10,13,True,0,USD,17M,5.0 and up,ChowNow,http://www.chownow.com,eng-android@chownow.com,"Jan 13, 2020","Jan 13, 2020",Everyone,http://www.chownow.com/privacy-policy,False,False,False,2021-06-15 20:22:58
رواية الحرب لاجلك سلام,com.novelsworld.novelthirtyfive,Books & Reference,4.3,81,"10,000+",10000,12305,True,0,USD,8.5M,4.1 and up,Novels World,https://vcfde420.app-ads-txt.com/,novelsworld2050@gmail.com,"Nov 28, 2020","May 19, 2021",Everyone,https://sites.google.com/view/privacynovels/%D8%A7%D9%84%D8%B5%D9%81%D8%AD%D8%A9-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A%D8%A9,True,False,False,2021-06-15 20:22:58
احزر- احزر اسم شخصية الانمي,com.ahmadatieh.hzrshkhsytlnmy,Trivia,4.5,357,"10,000+",10000,19899,True,0,USD,27M,5.0 and up,Future.Gaming,http://pub-nzrdq-5uxyg.quickappninja.com,future.g.infoo@gmail.com,"May 23, 2020","Aug 08, 2020",Everyone,https://quickappninja.com/game-privacy-policy.html,True,False,False,2021-06-15 20:22:58
The Real Pizza Company,com.therealpizzaco.com,Food & Drink,3.9,9,"1,000+",1000,2331,True,0,USD,19M,4.4 and up,Till.Tech,https://www.therealpizzacompany.co.uk/,info@therealpizzacompany.co.uk,"Feb 13, 2020","Jul 30, 2020",Mature 17+,https://www.therealpizzacompany.co.uk/privacypolicy,False,False,False,2021-06-15 20:22:58
Surah Al-Hajj (سورة الحج) Colorful Tajweed Coded,com.PakApps.SurahHajj,Education,0.0,0,500+,500,527,True,0,USD,19M,4.1 and up,Pak Appz,,numtleepaumkeet@gmail.com,"Jun 26, 2020","Jun 26, 2020",Everyone,https://www.facebook.com/notes/pak-appz/pak-appz-privacy-policy/701407140227693/,True,False,False,2021-06-15 20:22:58
คำคมสอนใจ รูปภาพคําคม,com.danaiapp.kamkomsonjai,Lifestyle,4.5,2269,"100,000+",100000,297319,True,0,USD,3.4M,5.0 and up,danaiapp,,Danai.ponlasan@gmail.com,"Mar 11, 2015","Apr 24, 2020",Everyone,https://www.facebook.com/notes/beebeestudiodev/privacy-policy/1324338777728793/,True,False,False,2021-06-15 20:22:58
Sinus Rule Trigonometry,com.rian.trigonometriaturansinus,Education,0.0,0,100+,100,263,True,0,USD,3.5M,2.3.3 and up,Rianapp,,rianariska951922@gmail.com,"Nov 4, 2017","Nov 04, 2017",Everyone,https://www.websitepolicies.com/policies/view/bDVlaq,True,False,False,2021-06-15 20:22:58
Sindhi Cricket Turf Tournament,com.phonegap.sctt,Sports,0.0,0,100+,100,167,True,0,USD,229k,4.4 and up,Mahesh C. Patil,http://www.smartadd.in,mcpatil22@gmail.com,"Feb 12, 2021","Feb 12, 2021",Everyone,,False,False,False,2021-06-15 20:22:59
App Seja Santo,com.seja.santo,Libraries & Demo,3.8,6,100+,100,354,True,0,USD,1.8M,4.0 and up,Lumen@Digital,https://sejasanto.com,contato@sejasanto.com,"Jun 1, 2020","Jun 02, 2020",Everyone,https://applivrariacatolica.com.br/about-us,False,False,False,2021-06-15 20:22:59
العطل المدرسية و الاجازات بالمغرب 2018,com.marocvacation.holidays,News & Magazines,4.8,58,"10,000+",10000,10009,True,0,USD,3.0M,3.2 and up,DevBost,,boosdev@inbox.ru,"Feb 19, 2018","Feb 19, 2018",Everyone,,True,False,False,2021-06-15 20:22:59
TopDoc,com.andromo.dev282856.app521394,Entertainment,0.0,0,10+,10,22,True,0,USD,3.2M,2.3.3 and up,Wisdom Gate Communications,http://www.wigradio.com,wisdomgategroup@gmail.com,"Aug 3, 2016","Aug 03, 2016",Everyone,,False,False,False,2021-06-15 20:22:59
Constipation Home Remedies- Treatment ☺️,com.estrenimientodiario.remedioscaserostratamiento,Health & Fitness,0.0,0,100+,100,407,True,0,USD,13M,4.1 and up,Apps de todo virales,https://appsmovilesgratisdo.blogspot.com/,salejandrabernal2013@gmail.com,"Aug 5, 2020","Aug 05, 2020",Everyone,http://appsmoment.net/google/Estrenimiento%20Remedios%20Caseros%20Tratamiento.html,True,False,False,2021-06-15 20:22:59
Audiobooks listen online: Booklis,com.booklis.bklandroid,Books & Reference,4.3,1571,"100,000+",100000,261691,True,0,USD,38M,5.1 and up,"Буклис, ООО",https://booklis.com,support@booklis.com,"Feb 26, 2020","May 24, 2021",Teen,https://booklis.com/about/privacy-policy,True,True,False,2021-06-15 20:22:59
Radio Nostalgia Liguria App IT Free Online,com.exlivinapps.radionostalgialiguriaappit,Music & Audio,0.0,0,10+,10,19,True,0,USD,8.1M,4.4 and up,World's Great Apps,https://worldsgreatapps.blogspot.com/,ale.spinding@gmail.com,"Feb 25, 2021","Feb 26, 2021",Teen,https://exlivinapps.blogspot.com/,True,False,False,2021-06-15 20:22:59
Full HD Video Player - Video Player HD,com.videoplayer.videosinplayer,Video Players & Editors,3.7,17,"1,000+",1000,3877,True,0,USD,7.3M,4.1 and up,Videoplayer,,datingchatlove@gmail.com,"Sep 19, 2018","Sep 19, 2018",Everyone,,True,False,False,2021-06-15 20:22:59
Kosher Go,com.itnovare.koshergo,Food & Drink,0.0,0,100+,100,246,True,0,USD,13M,4.4 and up,Itnovare Solutions SA de CV,,itnovare@gmail.com,"Sep 1, 2020","Dec 07, 2020",Everyone,https://www.upmy.co/privacidad,False,False,False,2021-06-15 20:22:59
Teddy the Depression Fighter,daniel.ajayi.teddythedepressionfighter,Health & Fitness,0.0,0,10+,10,22,True,0,USD,19M,4.1 and up,Daniel Ajayi,https://www.youtube.com/channel/UCUUaazs_4ctcujw5NediuYQ/?sub_confirmation=1,captain.okiki@gmail.com,"Aug 30, 2020","Sep 26, 2020",Everyone,,False,False,False,2021-06-15 20:22:59
Online Exam,info.mart.vocabquiz,Education,4.2,5,100+,100,125,True,0,USD,5.4M,4.4 and up,Tejash Mehta,,tjashme@gmail.com,"Dec 13, 2018","Apr 19, 2020",Everyone,,True,False,False,2021-06-15 20:22:59
Kurban Bayramı Mesajları,bilgicapp.komikbayrammesajlar,Entertainment,4.1,12,"1,000+",1000,3390,True,0,USD,2.5M,2.3.3 and up,BilgicApp,,harunbilgic8@gmail.com,"Jul 21, 2017","Aug 27, 2017",Everyone,,True,False,False,2021-06-15 20:22:59
VBS Television - Vietnamese TV for AndroidTV,com.tulix.android.vbsandroidtv,Lifestyle,0.0,0,500+,500,664,True,0,USD,3.7M,8.0 and up,"Tulix Systems, Inc.",http://vbstelevision.com,android@tulix.com,"Mar 1, 2019","Mar 06, 2019",Everyone,http://vbstelevision.com/contact/,False,False,False,2021-06-15 20:22:59
MGV Seguridad,com.cybermapa.streetappmgv,Productivity,0.0,0,50+,50,83,True,0,USD,14M,4.4 and up,Easynet SA,http://www.mgvseguridad.com/,info@mgvseguridad.com.ar,,"Aug 23, 2019",Everyone,http://www.mgvseguridad.com/,False,False,False,2021-06-15 20:22:59
Collins Vietnamese<>English Dictionary,com.mobisystems.msdict.embedded.wireless.collins.audiomltvien,Books & Reference,3.9,167,"100,000+",100000,101781,True,0,USD,5.7M,4.1 and up,MobiSystems,http://www.mobisystems.com,support@mobisystems.com,"Mar 25, 2011","Feb 12, 2019",Everyone,https://www.mobisystems.com/policies,True,True,False,2021-06-15 20:22:59
Root Checker (Auto Check),com.august.rooter,Tools,4.3,15,"1,000+",1000,2774,True,0,USD,4.1M,4.3 and up,August soft,,augustsoft1088@gmail.com,"Sep 23, 2020","Jan 23, 2021",Everyone,https://docs.google.com/document/d/1tF9RzS6Hbt5F1DQ-TTIlz72fOTib7FqspbPVwzw0iig/edit?usp=sharing,True,False,False,2021-06-15 20:22:59
zipaGPS PRO: ZIPATO Smart Home control via GPS,com.zipagps,Tools,0.0,0,1+,1,4,False,0.99,USD,2.5M,5.1 and up,Stute Engineering,https://zipagps.com,apps@stute-engineering.de,"Feb 24, 2020","Feb 24, 2020",Everyone,https://zipagps.com/index.php/impressum,False,False,False,2021-06-15 20:22:59
Strategeiras App,gr.stratego.patrastournament.app,Entertainment,0.0,0,10+,10,17,True,0,USD,7.2M,4.4 and up,Nikiforos Android Dev,,manalis.nik@gmail.com,"Feb 22, 2020","Sep 26, 2020",Everyone,https://strategeiras-app.flycricket.io/privacy.html,True,False,False,2021-06-15 20:23:00
HCT Honduras Computer Trading,com.yourappland.hct,Shopping,4.4,40,"1,000+",1000,2089,True,0,USD,7.5M,4.1 and up,Your Appland,http://www.hct.la,mercadeo_hct@partnerpc.net,"Oct 3, 2015","Mar 14, 2016",Everyone,https://www.hct.la/j/privacy,True,False,False,2021-06-15 20:23:00
NuScribes,com.nuchwezi.nuscribes,Education,0.0,0,10+,10,26,True,0,USD,1.9M,4.4 and up,Nuchwezi,https://nuscribes.com,scribes@nuscribes.com,"Jan 27, 2018","Jan 30, 2018",Everyone,,False,False,False,2021-06-15 20:23:00
St. Paul's UMC Tucson,io.pushpay.stpaulsumc,Lifestyle,0.0,0,50+,50,64,True,0,USD,62M,5.0 and up,St. Paul's United Methodist Church,http://www.stpaulsumctucson.org,membership@stpaulsumctucson.net,"Jul 19, 2018","May 12, 2021",Everyone,https://pushpay.com/legal-center/privacy/,False,False,False,2021-06-15 20:23:00
WLED,com.aircoookie.WLED,House & Home,4.7,484,"10,000+",10000,43169,True,0,USD,13M,5.0 and up,Aircoookie,https://github.com/Aircoookie/WLED-App,dev.aircoookie@gmail.com,"Jan 15, 2019","Jul 20, 2019",Everyone,,False,False,False,2021-06-15 20:23:00
react native movie app,com.loganfreeman.movie,Entertainment,0.0,0,10+,10,13,True,0,USD,8.7M,4.1 and up,Shanhong Cheng,,shanhongcheng@gmail.com,"Sep 1, 2017","Sep 02, 2017",Everyone,https://sites.google.com/view/private-policy/home,False,False,False,2021-06-15 20:23:00
木津川市ごみ分別アプリ,jp.gomisuke.app.Gomisuke0161,Lifestyle,5.0,5,"1,000+",1000,2752,True,0,USD,3.4M,4.0 and up,株式会社G-Place,https://g-place.co.jp/,it-dev@g-place.co.jp,"Nov 26, 2019","Oct 27, 2020",Everyone,"http://www.city.kizugawa.lg.jp/index.cfm/6,38662,c,html/38662/20191217-111631.pdf",False,False,False,2021-06-15 20:23:00
Unemployment App,com.unemployment.app,Education,4.2,9,"1,000+",1000,4566,True,0,USD,17M,4.4 and up,danilsapp,https://theunemployment.org,theunemployment19@gmail.com,"Dec 12, 2020","May 04, 2021",Everyone,,True,False,False,2021-06-15 20:23:00
